CD,LOCALIZAÇÃO,ALIMENTADOR,TOTAL CLIENTES,TOTAL POTENCIA,GPS - BT
TOS0708,"https://www.google.com/maps/place/-7.30620985,-39.18478032",BBL01M7,16,10,"-7.30620985,-39.18478032"
TOS0712,"https://www.google.com/maps/place/-7.31404065,-39.19164189",BBL01M7,2,30,"-7.31404065,-39.19164189"
TOS0713,"https://www.google.com/maps/place/-7.31750413,-39.19410768",BBL01M7,39,30,"-7.31750413,-39.19410768"
TOS0727,"https://www.google.com/maps/place/-7.28650565,-39.16777686",BBL01M7,3,15,"-7.28650565,-39.16777686"
TOS0728,"https://www.google.com/maps/place/-7.28527454,-39.1701409",BBL01M7,9,45,"-7.28527454,-39.1701409"
TOS0732,"https://www.google.com/maps/place/-7.29404684,-39.17575205",BBL01M7,23,10,"-7.29404684,-39.17575205"
TOS0733,"https://www.google.com/maps/place/-7.29652545,-39.17558088",BBL01M7,9,45,"-7.29652545,-39.17558088"
TOS0734,"https://www.google.com/maps/place/-7.30536263,-39.17707012",BBL01M7,3,10,"-7.30536263,-39.17707012"
TOS0735,"https://www.google.com/maps/place/-7.30993786,-39.18194612",BBL01M7,2,15,"-7.30993786,-39.18194612"
TOS0736,"https://www.google.com/maps/place/-7.31167503,-39.18101365",BBL01M7,7,45,"-7.31167503,-39.18101365"
TOS1129,"https://www.google.com/maps/place/-7.32282232,-39.11766979",BBL01M7,5,45,"-7.32282232,-39.11766979"
TOS1243,"https://www.google.com/maps/place/-7.32457651,-39.1504952",BBL01M7,50,30,"-7.32457651,-39.1504952"
TOS1254,"https://www.google.com/maps/place/-7.37425116,-39.10385592",BBL01M7,2,15,"-7.37425116,-39.10385592"
TOS1286,"https://www.google.com/maps/place/-7.27179411,-39.17582493",BBL01M7,54,5,"-7.27179411,-39.17582493"
TOS1302,"https://www.google.com/maps/place/-7.28817427,-39.1560546",BBL01M7,26,45,"-7.28817427,-39.1560546"
TCP1411,"https://www.google.com/maps/place/-7.31241295,-39.21073038",BBL01M7,0,45,"-7.31241295,-39.21073038"
TCR0003,"https://www.google.com/maps/place/-7.28963295,-39.1491971",BBL01M7,3,45,"-7.28963295,-39.1491971"
TCR0024,"https://www.google.com/maps/place/-7.26971776,-39.18794512",BBL01M7,1,45,"-7.26971776,-39.18794512"
TPC1561,"https://www.google.com/maps/place/-7.35786708,-39.14430876",BBL01M7,11,45,"-7.35786708,-39.14430876"
TCP1184,"https://www.google.com/maps/place/-7.2992765,-39.23317394",BBL01M7,1,135,"-7.2992765,-39.23317394"
TCP1258,"https://www.google.com/maps/place/-7.36171257,-39.14109338",BBL01M7,0,300,"-7.36171257,-39.14109338"
TCP0285,"https://www.google.com/maps/place/-7.27263266,-39.15861296",BBL01M7,5,15,"-7.27263266,-39.15861296"
TCP0307,"https://www.google.com/maps/place/-7.28477591,-39.14746516",BBL01M7,2,10,"-7.28477591,-39.14746516"
TCP1180,"https://www.google.com/maps/place/-7.301447,-39.26677725",BBL01M7,10,45,"-7.301447,-39.26677725"
TCP1179,"https://www.google.com/maps/place/-7.30662916,-39.26855602",BBL01M7,10,75,"-7.30662916,-39.26855602"
TCO1601,"https://www.google.com/maps/place/-7.30023124,-39.24102006",BBL01M7,0,75,"-7.30023124,-39.24102006"
TCO1610,"https://www.google.com/maps/place/-7.29748209,-39.23957813",BBL01M7,0,225,"-7.29748209,-39.23957813"
TCP0418,"https://www.google.com/maps/place/-7.37763884,-39.12171642",BBL01M7,1,300,"-7.37763884,-39.12171642"
TCP1332,"https://www.google.com/maps/place/-7.37087875,-39.13189926",BBL01M7,1,45,"-7.37087875,-39.13189926"
TCP0328,"https://www.google.com/maps/place/-7.26198687,-39.15527557",BBL01M7,1,15,"-7.26198687,-39.15527557"
TCP0553,"https://www.google.com/maps/place/-7.30323575,-39.23853932",BBL01M7,1,75,"-7.30323575,-39.23853932"
TCP1205,"https://www.google.com/maps/place/-7.29062159,-39.16752472",BBL01M7,2,45,"-7.29062159,-39.16752472"
TCP1657,"https://www.google.com/maps/place/-7.26859784,-39.15969863",BBL01M7,1,10,"-7.26859784,-39.15969863"
TCP0556,"https://www.google.com/maps/place/-7.28236213,-39.14292566",BBL01M7,5,15,"-7.28236213,-39.14292566"
TCP0365,"https://www.google.com/maps/place/-7.31572893,-39.19920767",BBL01M7,1,45,"-7.31572893,-39.19920767"
TCP1667,"https://www.google.com/maps/place/-7.37203645,-39.13244327",BBL01M7,4,45,"-7.37203645,-39.13244327"
TCP1668,"https://www.google.com/maps/place/-7.38143488,-39.13294442",BBL01M7,0,45,"-7.38143488,-39.13294442"
TCP1665,"https://www.google.com/maps/place/-7.37135818,-39.13189034",BBL01M7,3,45,"-7.37135818,-39.13189034"
TCP0340,"https://www.google.com/maps/place/-7.30371351,-39.2241256",BBL01M7,16,15,"-7.30371351,-39.2241256"
TCP1492,"https://www.google.com/maps/place/-7.28736956,-39.17949098",BBL01M7,1,285,"-7.28736956,-39.17949098"
TCP1675,"https://www.google.com/maps/place/-7.30874354,-39.15868906",BBL01M7,0,15,"-7.30874354,-39.15868906"
TCP1219,"https://www.google.com/maps/place/-7.26780355,-39.1546706",BBL01M7,16,45,"-7.26780355,-39.1546706"
TCP0096,"https://www.google.com/maps/place/-7.31402871,-39.19832811",BBL01M7,5,10,"-7.31402871,-39.19832811"
TCP1383,"https://www.google.com/maps/place/-7.31575784,-39.25016984",BBL01M7,118,113,"-7.31575784,-39.25016984"
TCP1384,"https://www.google.com/maps/place/-7.31798467,-39.24730813",BBL01M7,34,113,"-7.31798467,-39.24730813"
TCP0501,"https://www.google.com/maps/place/-7.26693906,-39.16908316",BBL01M7,0,45,"-7.26693906,-39.16908316"
TCP1226,"https://www.google.com/maps/place/-7.28239193,-39.16194115",BBL01M7,24,45,"-7.28239193,-39.16194115"
TCP0094,"https://www.google.com/maps/place/-7.29284228,-39.15497813",BBL01M7,12,45,"-7.29284228,-39.15497813"
TCP0389,"https://www.google.com/maps/place/-7.31058639,-39.18870503",BBL01M7,1,75,"-7.31058639,-39.18870503"
TCP1268,"https://www.google.com/maps/place/-7.35960377,-39.14462645",BBL01M7,5,75,"-7.35960377,-39.14462645"
TCP1430,"https://www.google.com/maps/place/-7.30933874,-39.18709186",BBL01M7,1,30,"-7.30933874,-39.18709186"
TCP1231,"https://www.google.com/maps/place/-7.38046239,-39.11697813",BBL01M7,1,10,"-7.38046239,-39.11697813"
TCP1334,"https://www.google.com/maps/place/-7.32229682,-39.28264467",BBL01M7,1,45,"-7.32229682,-39.28264467"
TCP1242,"https://www.google.com/maps/place/-7.33172275,-39.28220665",BBL01M7,1,10,"-7.33172275,-39.28220665"
TCP1227,"https://www.google.com/maps/place/-7.28702162,-39.16681676",BBL01M7,3,15,"-7.28702162,-39.16681676"
TCP1273,"https://www.google.com/maps/place/-7.36387429,-39.14180081",BBL01M7,1,10,"-7.36387429,-39.14180081"
TCP1238,"https://www.google.com/maps/place/-7.27439741,-39.15625821",BBL01M7,4,15,"-7.27439741,-39.15625821"
TCP0376,"https://www.google.com/maps/place/-7.27235353,-39.1548624",BBL01M7,10,45,"-7.27235353,-39.1548624"
TCQ0181,"https://www.google.com/maps/place/-7.31250423,-39.27628757",BBL01M7,116,45,"-7.31250423,-39.27628757"
TOS0613,"https://www.google.com/maps/place/-7.32363554,-39.15109286",BBL01M7,27,15,"-7.32363554,-39.15109286"
TCP0311,"https://www.google.com/maps/place/-7.26994699,-39.15588525",BBL01M7,14,10,"-7.26994699,-39.15588525"
TCP1684,"https://www.google.com/maps/place/-7.31509602,-39.25282402",BBL01M7,349,45,"-7.31509602,-39.25282402"
TCP1281,"https://www.google.com/maps/place/-7.31329363,-39.15853664",BBL01M7,1,15,"-7.31329363,-39.15853664"
TCP1433,"https://www.google.com/maps/place/-7.34790897,-39.14015579",BBL01M7,1,15,"-7.34790897,-39.14015579"
TCP1402,"https://www.google.com/maps/place/-7.28483709,-39.15391544",BBL01M7,5,15,"-7.28483709,-39.15391544"
TCP1439,"https://www.google.com/maps/place/-7.33651866,-39.14534384",BBL01M7,29,10,"-7.33651866,-39.14534384"
TCP1279,"https://www.google.com/maps/place/-7.31938481,-39.1960564",BBL01M7,1,150,"-7.31938481,-39.1960564"
TCP0484,"https://www.google.com/maps/place/-7.31183781,-39.2559116",BBL01M7,17,45,"-7.31183781,-39.2559116"
TCP1630,"https://www.google.com/maps/place/-7.36649939,-39.13590293",BBL01M7,5,15,"-7.36649939,-39.13590293"
TCP1360,"https://www.google.com/maps/place/-7.26691515,-39.16016911",BBL01M7,3,45,"-7.26691515,-39.16016911"
TCP1355,"https://www.google.com/maps/place/-7.36481677,-39.1362558",BBL01M7,20,45,"-7.36481677,-39.1362558"
TCP1289,"https://www.google.com/maps/place/-7.27060612,-39.18337972",BBL01M7,7,45,"-7.27060612,-39.18337972"
TCP0377,"https://www.google.com/maps/place/-7.30371269,-39.22576541",BBL01M7,50,15,"-7.30371269,-39.22576541"
TCP0444,"https://www.google.com/maps/place/-7.26700604,-39.15893712",BBL01M7,10,10,"-7.26700604,-39.15893712"
TCP1288,"https://www.google.com/maps/place/-7.3737457,-39.13382107",BBL01M7,2,10,"-7.3737457,-39.13382107"
TCP1443,"https://www.google.com/maps/place/-7.30974119,-39.19791853",BBL01M7,0,45,"-7.30974119,-39.19791853"
TCP1296,"https://www.google.com/maps/place/-7.31351235,-39.25400998",BBL01M7,0,45,"-7.31351235,-39.25400998"
TCP0452,"https://www.google.com/maps/place/-7.3523407,-39.14242235",BBL01M7,1,45,"-7.3523407,-39.14242235"
TCP1403,"https://www.google.com/maps/place/-7.32834832,-39.2828025",BBL01M7,1,45,"-7.32834832,-39.2828025"
TCP1453,"https://www.google.com/maps/place/-7.30567901,-39.17761383",BBL01M7,14,45,"-7.30567901,-39.17761383"
TCP1239,"https://www.google.com/maps/place/-7.31042539,-39.25815763",BBL01M7,15,45,"-7.31042539,-39.25815763"
TCP1687,"https://www.google.com/maps/place/-7.30899475,-39.16447838",BBL01M7,1,45,"-7.30899475,-39.16447838"
TCR0018,"https://www.google.com/maps/place/-7.37819128,-39.1193244",BBL01M7,2,45,"-7.37819128,-39.1193244"
TCR0129,"https://www.google.com/maps/place/-7.2747062,-39.17753824",BBL01M7,1,45,"-7.2747062,-39.17753824"
TCR0019,"https://www.google.com/maps/place/-7.32287578,-39.12077742",BBL01M7,2,45,"-7.32287578,-39.12077742"
TCR0021,"https://www.google.com/maps/place/-7.32919256,-39.14220662",BBL01M7,0,45,"-7.32919256,-39.14220662"
TCR0170,"https://www.google.com/maps/place/-7.36438959,-39.14277956",BBL01M7,2,45,"-7.36438959,-39.14277956"
TCR0052,"https://www.google.com/maps/place/-7.29031178,-39.17350385",BBL01M7,0,15,"-7.29031178,-39.17350385"
TCR0051,"https://www.google.com/maps/place/-7.28923589,-39.17203581",BBL01M7,1,15,"-7.28923589,-39.17203581"
TCR0049,"https://www.google.com/maps/place/-7.26812291,-39.19457564",BBL01M7,1,45,"-7.26812291,-39.19457564"
TCR0030,"https://www.google.com/maps/place/-7.31381648,-39.26002591",BBL01M7,0,45,"-7.31381648,-39.26002591"
TCR0090,"https://www.google.com/maps/place/-7.3205335,-39.14908954",BBL01M7,1,45,"-7.3205335,-39.14908954"
TCR0013,"https://www.google.com/maps/place/-7.26647296,-39.15715231",BBL01M7,3,45,"-7.26647296,-39.15715231"
TCR0087,"https://www.google.com/maps/place/-7.32996905,-39.14672794",BBL01M7,1,15,"-7.32996905,-39.14672794"
TCR0088,"https://www.google.com/maps/place/-7.3248822,-39.1271382",BBL01M7,1,15,"-7.3248822,-39.1271382"
TCR0044,"https://www.google.com/maps/place/-7.37414361,-39.13417457",BBL01M7,0,45,"-7.37414361,-39.13417457"
TCR0016,"https://www.google.com/maps/place/-7.37712046,-39.13153865",BBL01M7,2,45,"-7.37712046,-39.13153865"
TCR0046,"https://www.google.com/maps/place/-7.30517483,-39.24922175",BBL01M7,2,45,"-7.30517483,-39.24922175"
TCR0014,"https://www.google.com/maps/place/-7.28757203,-39.14449458",BBL01M7,1,45,"-7.28757203,-39.14449458"
TCP1563,"https://www.google.com/maps/place/-7.35897102,-39.14322182",BBL01M7,13,45,"-7.35897102,-39.14322182"
TCR0026,"https://www.google.com/maps/place/-7.2747977,-39.14950022",BBL01M7,9,45,"-7.2747977,-39.14950022"
TCR0028,"https://www.google.com/maps/place/-7.28663984,-39.14597097",BBL01M7,1,45,"-7.28663984,-39.14597097"
TCR0027,"https://www.google.com/maps/place/-7.28512679,-39.15322703",BBL01M7,0,45,"-7.28512679,-39.15322703"
TCP1299,"https://www.google.com/maps/place/-7.40100601,-39.14562759",BBL01M6,21,45,"-7.40100601,-39.14562759"
TCP0516,"https://www.google.com/maps/place/-7.34557781,-39.18310218",BBL01M6,0,45,"-7.34557781,-39.18310218"
TCP0453,"https://www.google.com/maps/place/-7.37403547,-39.24116845",BBL01M6,0,45,"-7.37403547,-39.24116845"
TCP1504,"https://www.google.com/maps/place/-7.34228097,-39.17071513",BBL01M6,2,45,"-7.34228097,-39.17071513"
TCP1471,"https://www.google.com/maps/place/-7.33961581,-39.22485927",BBL01M6,1,45,"-7.33961581,-39.22485927"
TCP1689,"https://www.google.com/maps/place/-7.36010949,-39.21456739",BBL01M6,1,75,"-7.36010949,-39.21456739"
TCP1472,"https://www.google.com/maps/place/-7.31542737,-39.22496495",BBL01M6,0,45,"-7.31542737,-39.22496495"
TCP0097,"https://www.google.com/maps/place/-7.31361635,-39.27712176",BBL01M6,23,75,"-7.31361635,-39.27712176"
TCP1520,"https://www.google.com/maps/place/-7.35758732,-39.21119557",BBL01M6,1,112.5,"-7.35758732,-39.21119557"
TCP0507,"https://www.google.com/maps/place/-7.31784856,-39.2310454",BBL01M6,0,15,"-7.31784856,-39.2310454"
TCP1503,"https://www.google.com/maps/place/-7.30489255,-39.28308672",BBL01M6,24,75,"-7.30489255,-39.28308672"
TCP0510,"https://www.google.com/maps/place/-7.34751487,-39.27028385",BBL01M6,11,10,"-7.34751487,-39.27028385"
TCO2508,"https://www.google.com/maps/place/-7.32397697,-39.23990027",BBL01M6,7,75,"-7.32397697,-39.23990027"
TCO2551,"https://www.google.com/maps/place/-7.31072108,-39.22989114",BBL01M6,28,30,"-7.31072108,-39.22989114"
TCO2578,"https://www.google.com/maps/place/-7.31564886,-39.23411559",BBL01M6,55,113,"-7.31564886,-39.23411559"
TCO2616,"https://www.google.com/maps/place/-7.32564959,-39.24148668",BBL01M6,10,30,"-7.32564959,-39.24148668"
TCO2624,"https://www.google.com/maps/place/-7.3264904,-39.24231161",BBL01M6,4,15,"-7.3264904,-39.24231161"
TCO2667,"https://www.google.com/maps/place/-7.32865141,-39.24402515",BBL01M6,95,45,"-7.32865141,-39.24402515"
TCO2691,"https://www.google.com/maps/place/-7.32257491,-39.25627105",BBL01M6,26,30,"-7.32257491,-39.25627105"
TCO2705,"https://www.google.com/maps/place/-7.32672729,-39.25561203",BBL01M6,0,30,"-7.32672729,-39.25561203"
TCO2713,"https://www.google.com/maps/place/-7.3281731,-39.25825842",BBL01M6,2,30,"-7.3281731,-39.25825842"
TCO2730,"https://www.google.com/maps/place/-7.33163658,-39.2600634",BBL01M6,3,15,"-7.33163658,-39.2600634"
TCO2748,"https://www.google.com/maps/place/-7.33327321,-39.26118782",BBL01M6,1,10,"-7.33327321,-39.26118782"
TCO2772,"https://www.google.com/maps/place/-7.34217711,-39.27156721",BBL01M6,0,150,"-7.34217711,-39.27156721"
TCO2799,"https://www.google.com/maps/place/-7.34547063,-39.27011953",BBL01M6,1,30,"-7.34547063,-39.27011953"
TCO2829,"https://www.google.com/maps/place/-7.34013294,-39.25585523",BBL01M6,1,30,"-7.34013294,-39.25585523"
TCP0018,"https://www.google.com/maps/place/-7.32051313,-39.20151104",BBL01M6,1,30,"-7.32051313,-39.20151104"
TCP0021,"https://www.google.com/maps/place/-7.35444067,-39.2084668",BBL01M6,1,75,"-7.35444067,-39.2084668"
TCP0028,"https://www.google.com/maps/place/-7.33426039,-39.1858972",BBL01M6,2,15,"-7.33426039,-39.1858972"
TCP0031,"https://www.google.com/maps/place/-7.32703988,-39.24657018",BBL01M6,0,10,"-7.32703988,-39.24657018"
TCP0038,"https://www.google.com/maps/place/-7.33074888,-39.24612826",BBL01M6,20,45,"-7.33074888,-39.24612826"
TCP0045,"https://www.google.com/maps/place/-7.4090602,-39.2245046",BBL01M6,0,10,"-7.4090602,-39.2245046"
TCP0048,"https://www.google.com/maps/place/-7.37148974,-39.23136301",BBL01M6,1,10,"-7.37148974,-39.23136301"
TCP0050,"https://www.google.com/maps/place/-7.37546056,-39.23188156",BBL01M6,2,10,"-7.37546056,-39.23188156"
TCP0051,"https://www.google.com/maps/place/-7.38014592,-39.23252734",BBL01M6,1,10,"-7.38014592,-39.23252734"
TCP0055,"https://www.google.com/maps/place/-7.39268667,-39.22599148",BBL01M6,1,10,"-7.39268667,-39.22599148"
TCP0068,"https://www.google.com/maps/place/-7.33598141,-39.18018082",BBL01M6,0,10,"-7.33598141,-39.18018082"
TCP0080,"https://www.google.com/maps/place/-7.36332943,-39.19555008",BBL01M6,54,45,"-7.36332943,-39.19555008"
TCP0083,"https://www.google.com/maps/place/-7.36423594,-39.19106531",BBL01M6,45,15,"-7.36423594,-39.19106531"
TCP0089,"https://www.google.com/maps/place/-7.36420213,-39.20612457",BBL01M6,8,10,"-7.36420213,-39.20612457"
TCP0117,"https://www.google.com/maps/place/-7.36884137,-39.24456352",BBL01M6,5,15,"-7.36884137,-39.24456352"
TCP0127,"https://www.google.com/maps/place/-7.40188561,-39.16540962",BBL01M6,1,15,"-7.40188561,-39.16540962"
TCP0130,"https://www.google.com/maps/place/-7.35234189,-39.22743889",BBL01M6,1,112.5,"-7.35234189,-39.22743889"
TCP0135,"https://www.google.com/maps/place/-7.31575843,-39.23213152",BBL01M6,12,10,"-7.31575843,-39.23213152"
TCP0147,"https://www.google.com/maps/place/-7.32427918,-39.29466862",BBL01M6,302,113,"-7.32427918,-39.29466862"
TCP0148,"https://www.google.com/maps/place/-7.33294647,-39.21156449",BBL01M6,42,10,"-7.33294647,-39.21156449"
TCP0164,"https://www.google.com/maps/place/-7.32850863,-39.20368002",BBL01M6,2,5,"-7.32850863,-39.20368002"
TCP0170,"https://www.google.com/maps/place/-7.34070747,-39.19201568",BBL01M6,2,45,"-7.34070747,-39.19201568"
TCP0173,"https://www.google.com/maps/place/-7.31507108,-39.23188655",BBL01M6,8,45,"-7.31507108,-39.23188655"
TCP0175,"https://www.google.com/maps/place/-7.3216406,-39.26080959",BBL01M6,5,15,"-7.3216406,-39.26080959"
TCP0176,"https://www.google.com/maps/place/-7.31897011,-39.26424178",BBL01M6,6,15,"-7.31897011,-39.26424178"
TCP0177,"https://www.google.com/maps/place/-7.31468822,-39.26973861",BBL01M6,18,75,"-7.31468822,-39.26973861"
TCP0192,"https://www.google.com/maps/place/-7.40833387,-39.22975103",BBL01M6,2,5,"-7.40833387,-39.22975103"
TCP0193,"https://www.google.com/maps/place/-7.40787998,-39.23284993",BBL01M6,2,5,"-7.40787998,-39.23284993"
TCP0194,"https://www.google.com/maps/place/-7.40488409,-39.23617402",BBL01M6,2,5,"-7.40488409,-39.23617402"
TCP0195,"https://www.google.com/maps/place/-7.40299127,-39.24042295",BBL01M6,2,5,"-7.40299127,-39.24042295"
TCP0196,"https://www.google.com/maps/place/-7.39923584,-39.2430941",BBL01M6,15,5,"-7.39923584,-39.2430941"
TCP0197,"https://www.google.com/maps/place/-7.39459427,-39.24512134",BBL01M6,5,5,"-7.39459427,-39.24512134"
TCP0202,"https://www.google.com/maps/place/-7.39974046,-39.19130706",BBL01M6,27,10,"-7.39974046,-39.19130706"
TCP0203,"https://www.google.com/maps/place/-7.40047189,-39.19427055",BBL01M6,2,10,"-7.40047189,-39.19427055"
TCP0219,"https://www.google.com/maps/place/-7.40515637,-39.120854",BBL01M6,1,5,"-7.40515637,-39.120854"
TCP0228,"https://www.google.com/maps/place/-7.36891218,-39.24740872",BBL01M6,1,15,"-7.36891218,-39.24740872"
TCP0233,"https://www.google.com/maps/place/-7.37548273,-39.24126891",BBL01M6,0,10,"-7.37548273,-39.24126891"
TCP0240,"https://www.google.com/maps/place/-7.3704731,-39.22039862",BBL01M6,0,10,"-7.3704731,-39.22039862"
TCP0241,"https://www.google.com/maps/place/-7.37706801,-39.21926017",BBL01M6,3,10,"-7.37706801,-39.21926017"
TCP0247,"https://www.google.com/maps/place/-7.3835084,-39.21963485",BBL01M6,2,10,"-7.3835084,-39.21963485"
TCP0263,"https://www.google.com/maps/place/-7.35653406,-39.20006844",BBL01M6,14,75,"-7.35653406,-39.20006844"
TCP0265,"https://www.google.com/maps/place/-7.33809087,-39.19747799",BBL01M6,45,15,"-7.33809087,-39.19747799"
TCP0292,"https://www.google.com/maps/place/-7.33071423,-39.20713297",BBL01M6,5,15,"-7.33071423,-39.20713297"
TCP0300,"https://www.google.com/maps/place/-7.40839358,-39.21895843",BBL01M6,1,10,"-7.40839358,-39.21895843"
TCP0315,"https://www.google.com/maps/place/-7.33996622,-39.21108759",BBL01M6,0,240,"-7.33996622,-39.21108759"
TCP0346,"https://www.google.com/maps/place/-7.37795821,-39.2115314",BBL01M6,0,10,"-7.37795821,-39.2115314"
TCP0359,"https://www.google.com/maps/place/-7.31911256,-39.23571195",BBL01M6,1,10,"-7.31911256,-39.23571195"
TCP0372,"https://www.google.com/maps/place/-7.34814125,-39.19629548",BBL01M6,1,15,"-7.34814125,-39.19629548"
TCP0380,"https://www.google.com/maps/place/-7.31747681,-39.23275755",BBL01M6,10,10,"-7.31747681,-39.23275755"
TCP0401,"https://www.google.com/maps/place/-7.31381385,-39.23162316",BBL01M6,11,45,"-7.31381385,-39.23162316"
TCP0408,"https://www.google.com/maps/place/-7.32612907,-39.18383718",BBL01M6,17,10,"-7.32612907,-39.18383718"
TCP0410,"https://www.google.com/maps/place/-7.4327814,-39.23562701",BBL01M6,1,5,"-7.4327814,-39.23562701"
